textID,text,selected_text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²),clean_text,sentiment_label,text_length,word_count
b01cb3c216, OMG that`s really good i want to see the photos! have a nice day,good,positive,morning,0-20,Argentina,45195774,2736690.0,17,omg really good want see photos nice day,2,65,8
7ac3ea1a28,The wedding couldn`t have been more perfect,perfect,positive,noon,21-30,Armenia,2963243,28470.0,104,wedding couldn perfect,2,43,3
0e615fcfe1, Pretty sure you are hero status... You rock my socks Ms McCain.,Pretty sure you are hero status... You rock my socks,positive,night,31-45,Australia,25499884,7682300.0,3,pretty sure hero status rock socks ms mccain,2,64,8
57a04920cb, Hey! It`s so funny - I stopped to get a coffee on the way in and spilt half of it in the car!,funny,positive,morning,46-60,Austria,9006398,82400.0,109,hey funny stopped coffee way spilt half car,2,94,8
6f97fd63aa,It`s teddy chucking time,chucking,negative,noon,60-70,Azerbaijan,10139177,82658.0,123,teddy chucking time,0,24,3
391465fd61,i joined this because i think my smith chips invent a flavour competion entry wont be recognised  its  SWEETPOTATOE AND SEASALT  flavour ?,i joined this because i think my smith chips invent a flavour competion entry wont be recognised  its  SWEETPOTATOE AND SEASALT  flavour,neutral,night,70-100,Bahamas,393244,10010.0,39,joined because think smith chips invent flavour competion entry wont recognised sweetpotatoe seasalt flavour,1,138,14
8b5b644f36,TIRED! goodnight twitter  its mother`s day  happy mother`s day  lov my moomy <3 yayy! God Bless.,TIRED!,negative,morning,0-20,Bahrain,1701575,760.0,2239,tired goodnight twitter mother day happy mother day lov moomy yayy god bless,0,96,13
527815714f," My pleasure  I really enjoy your random word poetry, and am disappointed when I miss out on participating!","My pleasure  I really enjoy your random word poetry, and am disappointed when I miss out on participating!",neutral,noon,21-30,Bangladesh,164689383,130170.0,1265,pleasure really enjoy random word poetry disappointed miss participating,1,107,9
bfec502a34,is sitting in her nan`s bathroom dying her hair for the x factor auditions tomorrow,is sitting in her nan`s bathroom dying her hair for the x factor auditions tomorrow,neutral,night,31-45,Barbados,287375,430.0,668,sitting nan bathroom dying hair factor auditions tomorrow,1,83,8
86c762889d, If only you`d come the sick one...with inflamed vocal cords,sick,negative,morning,46-60,Belarus,9449323,202910.0,47,come sick one inflamed vocal cords,0,60,6
8d7e22dfd2,tripping through tiredness is nottt nice,nottt nice,negative,noon,60-70,Belgium,11589623,30280.0,383,tripping through tiredness nottt nice,0,40,5
b8993a3f10, I thought I was going to see a pic of your clean car,I thought I was going to see a pic of your clean car,neutral,night,70-100,Belize,397628,22810.0,17,thought see pic clean car,1,53,5
b2ace0d52f,sitting in school  sucks to be me!,sucks,negative,morning,0-20,Benin,12123200,112760.0,108,sitting school sucks,0,34,3
3d7be0b382,Oh great Tampa people - anybody in the area know someone who works for the Jain Society of Tampa Bay? None of their phone #`s work.,None of their phone #`s work.,negative,noon,21-30,Bhutan,771608,38100.0,20,oh great tampa people anybody area know someone works jain society tampa bay none phone work,0,131,16
013854711a, thanks shir  I got caught with the commission once but now I get amazon.com gift certificates and they don`t take one if I do,thanks,positive,night,31-45,Bolivia,11673021,1083300.0,11,thanks shir caught commission amazon com gift certificates take one,2,126,10
a3f639a5b9, Lol...I am greedy. I`m craving Coldstone again.,m greedy.,neutral,morning,46-60,Bosnia and Herzegovina,3280819,51000.0,64,lol greedy craving coldstone,1,48,4
7e27ad7374," we`ll be back sunday to play @ the horse, I was out last night at mex you were not  miss you",miss,negative,noon,60-70,Botswana,2351627,566730.0,4,ll back sunday play horse last night mex miss,0,93,9
93fe886317,"Typical overcast bank holiday Monday, glad we went to the beach on Saturday",glad,positive,night,70-100,Brazil,212559417,8358140.0,25,typical overcast bank holiday monday glad went beach saturday,2,75,9
fa75ef0af9,oooh harlow is so sweet,so sweet,positive,morning,0-20,Brunei,437479,5270.0,83,oooh harlow sweet,2,23,3
1313a49b84,I need some free #fieldnotes because I can`t travel to North 3rd Street in Philly to buy my own.,I need some free #fieldnotes because I can`t travel to North 3rd Street in Philly to buy my own.,neutral,noon,21-30,Bulgaria,6948445,108560.0,64,need free fieldnotes because travel north rd street philly buy,1,96,10
750af2238c,Is Charleston bound for the day,Is Charleston bound for the day,neutral,night,31-45,Burkina Faso,20903273,273600.0,76,charleston bound day,1,31,3
5ec244dacc,"ONE MO TIME BECUZ  HASNT SEEN IT YET!!! AND SHES SOO **** COOL, ILL POST IT JUST 4 HER  http://bbltwt.com/0mqko","SOO **** COOL,",positive,morning,46-60,Burundi,11890784,25680.0,463,one mo time becuz hasnt seen yet shes soo cool post,2,111,11
17e8450ef0,Tomorrow is house shopping...,Tomorrow is house shopping...,neutral,noon,60-70,Côte d'Ivoire,26378274,318000.0,83,tomorrow house shopping,1,29,3
97df67af13,i just found a crack in my baking bowl...milk spilled everywhere,i just found a crack in my baking bowl...milk spilled everywhere,negative,night,70-100,Cabo Verde,555987,4030.0,138,found crack baking bowl milk spilled everywhere,0,64,7
e2ce122fec,Just realized it is friday and b/c of a party I don`t get to go racing.,Just realized it is friday and b/c of a party I don`t get to go racing.,neutral,morning,0-20,Cambodia,16718965,176520.0,95,realized friday party go racing,1,71,5
eebfa4d683,Even ARNOLD couldn`t save the parks  http://bit.ly/WSM5J  - How is this providing jobs?,ARNOLD couldn`t save the parks,negative,noon,21-30,Cameroon,26545863,472710.0,56,even arnold couldn save parks providing jobs,0,87,7
1f21f4239e,"Frak. I like sunshine, but I do NOT like heat headaches  shame, because today was lovely otherwise.","I like sunshine, but I do NOT like heat headaches  shame,",neutral,night,31-45,Canada,37742154,9093510.0,4,frak like sunshine like heat headaches shame because today lovely otherwise,1,99,11
e0a172bc68,i cut my hand open!!!,i cut my hand open!!!,negative,morning,46-60,Central African Republic,4829767,622980.0,8,cut hand open,0,21,3
bc68df5999,This economy thing is getting us down. I stay positive mostly but sometimes it really gets to me. Hoping Todd gets work soon.,This economy thing is getting us down. I stay positive mostly but sometimes it really gets to me. Hoping Todd gets work soon.,neutral,noon,60-70,Chad,16425864,1259200.0,13,economy thing us stay positive mostly sometimes really gets hoping todd gets work soon,1,125,14
47ae2313ac, Go for it!!,Go for it!!,neutral,night,70-100,Chile,19116201,743532.0,26,go,1,12,1
fafefee73a,"_carter It says 'This video is private.', WTF????",WTF??,negative,morning,0-20,China,1380004385,9169091.190000035,153,carter says 'this video private wtf,0,49,6
55105e2b18,"midnight cry.. wish the person I wanted, wanted me right now","midnight cry.. wish the person I wanted, wanted me right now",neutral,noon,21-30,Colombia,50882891,1109500.0,46,midnight cry wish person wanted wanted right,1,60,7
509e97575f, you wish,you wish,neutral,night,31-45,Comoros,869601,1861.0,467,wish,1,9,1
42656f6156,"  Haha,I just may do that,yo!","Haha,I just may do that,yo!",neutral,morning,46-60,Congo (Congo-Brazzaville),5518087,342000.0,16,haha may yo,1,29,3
b913be82b9,Why is it so dark outside?,Why is it so dark outside?,neutral,noon,60-70,Costa Rica,5094118,51060.0,100,dark outside,1,26,2
3934798d50,_Smith glad the zoo was fun and you had a great mothers day hun,glad,positive,night,70-100,Croatia,4105267,55960.0,73,smith glad zoo fun great mothers day hun,2,63,8
7d2fc0d960,Home w/bae & Myka.. He`s so meann,so meann,negative,morning,0-20,Cuba,11326616,106440.0,106,home bae myka meann,0,33,4
85257b9c96, I still have a lot of time on my stupid contract...  18 months before I can change providers,stupid,negative,noon,21-30,Cyprus,1207359,9240.0,131,still lot time stupid contract months before change providers,0,93,9
7432bb79b0, !! WE WILL MISS THOMAS  BUT HAVE TO MOVE ON. SO WATCH THIS! http://bit.ly/r6RfC,!! WE WILL MISS THOMAS  BUT HAVE TO MOVE ON. SO WATCH THIS!,neutral,night,31-45,Czechia (Czech Republic),10708981,77240.0,139,miss thomas move watch,1,80,4
caac3e40f4,_life  Hey i like love iCarly it rocks.   my youtube account--> http://tinyurl.com/cf63ud,i like love iCarly it rocks.,positive,morning,46-60,Democratic Republic of the Congo,89561403,2267050.0,40,life hey like love icarly rocks youtube account,2,89,8
be8219e372,"listening to dave barnes, getting really excited for junior senior",getting really excited for junior senior,positive,noon,60-70,Denmark,5792202,42430.0,137,listening dave barnes really excited junior senior,2,66,7
4b5d8cb47c,"_N_Wilson C`mon, I like the superpower explanation better! LOL",like,positive,night,70-100,Djibouti,988000,23180.0,43,wilson mon like superpower explanation better lol,2,62,7
aa3b4edd5e,Waiting for my momma so i can go to Chase and see what the hell they doin with my money. i miss WAMU,miss WA,negative,morning,0-20,Dominica,71986,750.0,96,waiting momma go chase see hell doin money miss wamu,0,100,10
3b5b1d7305, legit. Legit cruise.,legit. Legit cruise.,neutral,noon,21-30,Dominican Republic,10847910,48300.0,225,legit legit cruise,1,21,3
25e6e5c10e, rocks my world!!!! soooo funny!!!!  <3,funny!,positive,night,31-45,Ecuador,17643054,248360.0,71,rocks world soooo funny,2,39,4
6122e9ce9d," totally forgot about the dgree show et al. Now ensconced in home, wine and ready for bed",forgot,negative,morning,46-60,Egypt,102334404,995450.0,103,totally forgot about dgree show et al ensconced home wine ready bed,0,89,12
59ca00e303, oh ok cool will get back to you on that,oh ok cool will get back to you on that,neutral,noon,60-70,El Salvador,6486205,20720.0,313,oh ok cool back,1,40,4
80f58d14c9, i quite like God Save Our King too,i quite like God Save Our King too,positive,night,70-100,Equatorial Guinea,1402985,28050.0,50,quite like god save king,2,35,5
8bb353dccb," possibly! NyQuil will get me through tonight though  Doctors Monday! (I hope for the swine, just so I can be on google maps)..jk",I hope,positive,morning,0-20,Eritrea,3546421,101000.0,35,possibly nyquil through tonight though doctors monday hope swine google maps jk,2,129,12
0952a1f554, i kno i doooo!!!!!!!!!! yall partyin with out me,yall partyin with out me,negative,noon,21-30,Estonia,1326535,42390.0,31,kno doooo yall partyin,0,49,4
69347cba82,BREAKING NEWS: The broiler at Burger King is down. There will be no burgers at Burger King at lunch!  At least Chicken Fries were there!,The broiler at Burger King is down. There will be no burgers at Burger King at lunch!  At least Chicken Fries were there!,neutral,night,31-45,"Eswatini (fmr. ""Swaziland"")",1160164,17200.0,67,breaking news broiler burger king burgers burger king lunch least chicken fries,1,136,12
fed62986b9," woot, woot! super cool",cool,positive,morning,46-60,Ethiopia,114963588,1000000.0,115,woot woot super cool,2,23,4
be266a8cef, Huh. I`ll have to try that (for no other reason then just to try it,Huh. I`ll have to try that (for no other reason then just to try it,neutral,noon,60-70,Fiji,896445,18270.0,49,huh ll try reason try,1,68,5
6bad917c6f,"Watching videos on Facebook makes me feel like the biggest creep. Which I guess I am. Also, tweet #200! Woohoo!",creep.,negative,night,70-100,Finland,5540720,304000.0,18,watching videos facebook makes feel like biggest creep guess also tweet woohoo,0,111,12
7e712d4496, Bye.,Bye.,neutral,morning,0-20,France,65273511,547557.0,119,bye,1,5,1
1d1e147bed, OH FACK U GAVE ME POLICE THATS SOME SERIOUSE ****,****,negative,noon,21-30,Gabon,2225734,257670.0,9,oh fack gave police thats seriouse,0,50,6
1bf2c003e8,Did 15 mins on expresso #cycling (3 miles) and beat my last time by 40 seconds.  Then lower body weights.  Now ready for work!,Did 15 mins on expresso #cycling (3 miles) and beat my last time by 40 seconds.  Then lower body weights.  Now ready for work!,neutral,night,31-45,Gambia,2416668,10120.0,239,mins expresso cycling miles beat last time seconds lower body weights ready work,1,126,13
575f837df9, That would be SOOOOOO much and Geeky to the ultimate LEVEL! But I work 9 to 530am,That would be SOOOOOO much and Geeky to the ultimate LEVEL!,positive,morning,46-60,Georgia,3989167,69490.0,57,would soooooo much geeky ultimate level work,2,82,7
47fad4f4cd,had the BEST Italian meal EVER last night! twas godly! i thinks we may get our kitty cat today,BEST,positive,noon,60-70,Germany,83783942,348560.0,240,best italian meal ever last night twas godly thinks may kitty cat today,2,94,13
709049e398,Good morning Twitter!,Good,positive,night,70-100,Ghana,31072940,227540.0,137,good morning twitter,2,21,3
72c78eb765,"just got out of prom, it was fun  off too after prom text me",it was fun  off too,positive,morning,0-20,Greece,10423054,128900.0,81,prom fun off after prom text,2,60,6
54c1aaf23c,Working on your birthday isn`t so bad when you get to work with Ruby on Rails,isn`t so bad wh,positive,noon,21-30,Grenada,112523,340.0,331,working birthday isn bad work ruby rails,2,77,7
8d0fdbed6d,voyed on MTV Movie Awards  Mostly on TWILIGHT and SLUMDOG   http://is.gd/wBt6,voyed on MTV Movie Awards  Mostly on TWILIGHT and SLUMDOG   http://is.gd/wBt6,neutral,night,31-45,Guatemala,17915568,107160.0,167,voyed mtv movie awards mostly twilight slumdog,1,77,7
6105d03cd9,Subhana Allah... I got scare told you i started having anxiety,i started having anxiety,negative,morning,46-60,Guinea,13132795,246000.0,53,subhana allah scare told started anxiety,0,62,6
859ad24097,I should be paying my bills and not playing on here.,I should be paying my bills and not playing on here.,neutral,noon,60-70,Guinea-Bissau,1968001,28120.0,70,paying bills playing,1,52,3
c91b11eaa7,"We did it last year right around the time The Black Parade is Dead! came out. Awesome times, man.",Awesome,positive,night,70-100,Guyana,786552,196850.0,4,last year right around time black parade dead came awesome times man,2,97,12
a44a46524f,Im only failing 1 class.... Algebra 2 **** it that **** is hard!,hard!,negative,morning,0-20,Haiti,11402528,27560.0,414,failing class algebra hard,0,64,4
95cce905ce, there`s nothing wrong with having a quiet day... it gives you more time to listen,there`s nothing wrong with having a quiet day... it gives you more time to listen,positive,noon,21-30,Holy See,10824,1.0,2003,nothing wrong quiet day gives time listen,2,82,7
16b9332185,: We can`t wait to see you!   This week can not go fast enough!,We can`t wait to see you!,positive,night,31-45,Honduras,9904607,111890.0,89,wait see week go fast enough,2,63,6
9f03acc2ae,history project,history project,neutral,morning,46-60,Hungary,9660351,90530.0,107,history project,1,15,2
89e6f86bf8,Ok peeps...I`m not crazy...I was twittering 2 someone but had no idea how 2 direct msg from my cell! Blonde moment!,Ok peeps...I`m not crazy...I was twittering 2 someone but had no idea how 2 direct msg from my cell! Blonde moment!,neutral,noon,60-70,Iceland,341243,100250.0,3,ok peeps crazy twittering someone idea direct msg cell blonde moment,1,115,11
a8ce81e642, So stinkin` adorable!  I want to come check out the studio,stinkin` adorable!,positive,night,70-100,India,1380004385,2973190.0,464,stinkin adorable want come check studio,2,59,6
2fd2b15c10,found `s Spinning Top instead of outtamyleague mp3. pardon me sir. but i promise i`ll buy a copy of the cd. i`m saving up,found `s Spinning Top instead of outtamyleague mp3. pardon me sir. but i promise i`ll buy a copy of the cd. i`m saving up,neutral,morning,0-20,Indonesia,273523615,1811570.0,151,found spinning top instead outtamyleague mp pardon sir promise ll buy copy cd saving,1,121,14
713d1fbf1e,I have the weirdest hives all over my legs and arms. What the heck am I allergic to? It itches SO bad! Dang it!,I have the weirdest hives all over my legs and arms. What the heck am I allergic to? It itches SO bad! Dang it!,negative,noon,21-30,Iran,83992949,1630000.0,52,weirdest hives legs arms heck allergic itches bad dang,0,111,9
6b9f7a3faf,i need a jb but i dread the fact that it will have to be retail this summer,dread,negative,night,31-45,Iraq,40222493,434320.0,93,need jb dread fact retail summer,0,75,6
f2d87d6e12,"No more tickets for today.  Having dinner with Mimcy after work, then we head home. Then again, she might get a call","No more tickets for today.  Having dinner with Mimcy after work, then we head home. Then again, she might get a call",neutral,morning,46-60,Ireland,4937786,68890.0,72,tickets today dinner mimcy after work head home might call,1,116,10
f5dddf7af3,is getting ready for another makeup baseball game.  Played the same team last night & got run ruled.,is getting ready for another makeup baseball game.  Played the same team last night & got run ruled.,neutral,noon,60-70,Israel,8655535,21640.0,400,ready another makeup baseball game played team last night run ruled,1,100,11
4760ad4246,"I miss Bri. COME BACK FROM QUEENSLAND, ****! I have no one to sit next to in class.  and drama is no fun without you. COME BACK, ****!",drama is no fun without you.,negative,night,70-100,Italy,60461826,294140.0,206,miss bri come back queensland one sit next class drama fun without come back,0,134,14
7c778c2b1a,thanks everyone for praying for President Aquino.  http://plurk.com/p/rreml,thanks,positive,morning,0-20,Jamaica,2961167,10830.0,273,thanks everyone praying president aquino,2,75,5
6a8700208c, i been saying that the past 2 weeks that i miss playing spades and drinkin chillin.. the good old days.. let me know baby,miss,negative,noon,21-30,Japan,126476461,364555.0,347,saying past weeks miss playing spades drinkin chillin good old days let know baby,0,122,14
174485ccc8, wowzers! thanks! bang bang misses you on the dance floor,wowzers! thanks! bang bang misses you on the dance floor,neutral,night,31-45,Jordan,10203134,88780.0,115,wowzers thanks bang bang misses dance floor,1,57,7
a9c589c2ef,Just rang the irish one. Drunk. Must confiscate phone.  hate him lots.,hate him lots.,negative,morning,46-60,Kazakhstan,18776707,2699700.0,7,rang irish one drunk must confiscate phone hate lots,0,70,9
780e59bcd7," wow, atleast u only have three weeks...I have two months to go    Are u going away?","wow,",positive,noon,60-70,Kenya,53771296,569140.0,94,wow atleast three weeks two months go away,2,84,8
6860400eac,Bye bye edinburgh  i don`t want to leave,Bye bye edinburgh  i don`t want to leave,negative,night,70-100,Kiribati,119449,810.0,147,bye bye edinburgh want leave,0,40,5
b86a7a5471,Peace! Good morning,Good,positive,morning,0-20,Kuwait,4270571,17820.0,240,peace good morning,2,19,3
17d0e8bc79,Happy Mother`s day to MOMMY,Happy,positive,noon,21-30,Kyrgyzstan,6524195,191800.0,34,happy mother day mommy,2,27,4
4c53e09ca3, enjoy!!!  have a good day. don`t forget to twitpic ****,have a good day,positive,night,31-45,Laos,7275560,230800.0,32,enjoy good day forget twitpic,2,56,5
333f9d888c, Parvo sucks. So sorry pup has it.  I lost a puppy to parvo many moons back. Still sad over it. Hope he`s better soon,Parvo sucks. So sorry pup has it.  I lost a puppy to parvo many moons back. Still sad over it. Hope he`s better soon,neutral,morning,46-60,Latvia,1886198,62200.0,30,parvo sucks sorry pup lost puppy parvo many moons back still sad hope better soon,1,117,15
4d252432cc,Home at last HAPPY MOTHERS TO ALL THE MOTHERS Special thanks to my father he bought me tulips so did my princess  adult swim time (anime),HAPPY,positive,noon,60-70,Lebanon,6825445,10230.0,667,home last happy mothers mothers special thanks father bought tulips princess adult swim time anime,2,137,15
520d2410fb,Craziier are off of msn!,Craziier are off of msn!,neutral,night,70-100,Lesotho,2142249,30360.0,71,craziier off msn,1,24,3
b7eb042ab2,"Okay I`m about to 'crawl' into bed and ummm ummm. We are about to talk. We need to talk about somethings, Good Night Tweeters.",Good Night,positive,morning,0-20,Liberia,5057681,96320.0,53,okay about 'crawl' into bed ummm ummm about talk need talk about somethings good night tweeters,2,126,16
060cf455cc, I can`t wait to see yall Friday !!!! I hope I meet u guys!! That would make the night even better,hope,positive,noon,21-30,Libya,6871292,1759540.0,4,wait see yall friday hope meet guys would make night even better,2,98,12
5135d17898,"_wi_no_name nope!  the printer in the library didn`t work, ill have to pass it in monday","_wi_no_name nope!  the printer in the library didn`t work, ill have to pass it in monday",neutral,night,31-45,Liechtenstein,38128,160.0,238,wi name nope printer library didn work pass monday,1,88,9
7085061403, Hey Tom. Have your plans to make an concert in Denmark this year?  please reply ****,please,positive,morning,46-60,Lithuania,2722289,62700.0,43,hey tom plans make concert denmark year please reply,2,85,9
a1c6ed3d31,I hate being sick.  Make me soup?,I hate being sick.,negative,noon,60-70,Luxembourg,625978,2590.0,242,hate sick make soup,0,33,4
03a3f63189, I fee your pain its lady Ga Ga and It will drive you insane oh dear God her songs are in my head,I fee your pain,negative,night,70-100,Madagascar,27691018,581795.0,48,fee pain lady ga ga drive insane oh dear god songs head,0,97,12
29174d967f,'The truth is hiding in your eyes'    Paramore Ã¯Â¿Â½ Decode   ? http://blip.fm/~5ytke,'The truth is hiding in your eyes'    Paramore Ã¯Â¿Â½ Decode,neutral,morning,0-20,Malawi,19129952,94280.0,203,'the truth hiding eyes' paramore decode,1,86,6
fe32c3e4df,What a nice young guy at dunkin donuts let me go first,What a nice young guy at dunkin donuts let me go first,positive,noon,21-30,Malaysia,32365999,328550.0,99,nice young guy dunkin donuts let go first,2,54,8
f39910751f, i wish i was there too,i wish i was there too,positive,night,31-45,Maldives,540544,300.0,1802,wish,2,23,1
68286bd922, who can do it like we? Noboddddyyyy,who can do it like we? Noboddddyyyy,neutral,morning,46-60,Mali,20250833,1220190.0,17,like noboddddyyyy,1,36,2
ea4c8aec93,http://www.mmemarko.schilderweb.nl/ for my homepage,http://www.mmemarko.schilderweb.nl/ for my homepage,neutral,noon,60-70,Malta,441543,320.0,1380,homepage,1,51,1
cb38ab0a5a, Awake. Suprisingly. Couldn`t get to sleep last night so gave up and pulled an all-nighter.  How are you?,Awake. Suprisingly. Couldn`t get to sleep last night so gave up and pulled an all-nighter.  How are you?,neutral,night,70-100,Marshall Islands,59190,180.0,329,awake suprisingly couldn sleep last night gave pulled nighter,1,105,9
db01f598c2,Sad because i cant go over my friends house,Sad,negative,morning,0-20,Mauritania,4649658,1030700.0,5,sad because cant go friends house,0,43,6
41d7d10c72, I would be playing my old rogue but a friend took the account and could not get it back,I would be playing my old rogue but a friend took the account and could not get it back,neutral,noon,21-30,Mauritius,1271768,2030.0,626,would playing old rogue friend took account could back,1,88,9
e1dc15f28e,It does! Lol but i have none,Lol,positive,night,31-45,Mexico,128932753,1943950.0,66,lol none,2,28,2
6b9c032583, Thanks for making me laugh,Thanks for making me laugh,positive,morning,46-60,Micronesia,115023,700.0,164,thanks making laugh,2,27,3
5c4961181e,playing the game of watching straight people hook up but can`t leave because of another reason,playing the game of watching straight people hook up but can`t leave because of another reason,neutral,noon,60-70,Moldova,4033963,32850.0,123,playing game watching straight people hook leave because another reason,1,94,10
7c4b85d131,"How would we get thousand battlegrounds  #battleground, I mean we don`t even know how could we reach which number to make it trending tpc","How would we get thousand battlegrounds  #battleground, I mean we don`t even know how could we reach which number to make it trending tpc",neutral,night,70-100,Monaco,39242,1.0,8358,would thousand battlegrounds battleground mean even know could reach number make trending tpc,1,137,13
d0ef9db367," Ha... Totally go for it. You`re a journalism major, so it`s a perfect fit.","Ha... Totally go for it. You`re a journalism major, so it`s a perfect fit.",positive,morning,0-20,Mongolia,3278290,1553560.0,3,ha totally go re journalism major perfect fit,2,75,8
26ab46f249,"Welcome  !!! Let me suggest to you  and . You`ll love `em! In other news, my algae fish died today","Welcome  !!! Let me suggest to you  and . You`ll love `em! In other news, my algae fish died today",neutral,noon,21-30,Montenegro,628066,13450.0,47,welcome let suggest ll love em news algae fish died today,1,98,11
72543be785, hahaha probably not  sorry. We`ve got some things to do around the house...and then we have to go to Jared`s parents house,not  sorry,positive,night,31-45,Morocco,36910560,446300.0,83,hahaha probably sorry ve things around house go jared parents house,2,123,11
8faad1c73d,7.53.  7 minutes till 8. This is not my best day.  I`m late for class again.,not my best,negative,morning,46-60,Mozambique,31255435,786380.0,40,minutes till best day late class,0,76,6
6819873075, **** that is awful... could not believe it at first... so sad,awful.,negative,noon,60-70,Myanmar (formerly Burma),54409800,653290.0,83,awful could believe first sad,0,62,5
73ff36bd49,  I`m sorry. This is all so sad.,I`m sorry,negative,night,70-100,Namibia,2540905,823000.0,3,sorry sad,0,32,2
8223259736,Located & ordered a new cooker today. Feel I`ve got a real bargain from http://www.laskys.com  Ã¯Â¿Â½80 cheaper than the place I almost used.,Feel I`ve got a real bargain from http://www.laskys.com  Ã¯Â¿Â½80 cheaper than the place I almost used.,positive,morning,0-20,Nauru,10824,20.0,541,located ordered new cooker today feel ve real bargain cheaper place almost used,2,141,13
aa0443d930,I`m still here! I just changed my avatar,I`m still here! I just changed my avatar,neutral,noon,21-30,Nepal,29136808,143350.0,203,still changed avatar,1,40,3
031469f48f, what happened?,what happened?,neutral,night,31-45,Netherlands,17134872,33720.0,508,happened,1,15,1
9c89836823,"sandwichesss, then work","sandwichesss, then work",neutral,morning,46-60,New Zealand,4822233,263310.0,18,sandwichesss work,1,23,2
27083e99a0, I miss you too.  We`ll have to get together once everything settles down in a few weeks.  Congrats on the house!,.  Congrat,positive,noon,60-70,Nicaragua,6624554,120340.0,55,miss ll together everything settles weeks congrats house,2,113,8
d0acd356c3,Talked with mom. Al sang a song for me again  am off to sleep now..,Talked with mom. Al sang a song for me again  am off to sleep now..,neutral,night,70-100,Niger,24206644,1266700.0,19,talked mom al sang song off sleep,1,67,7
0cdb9fb23c, http://twitpic.com/4w8ja - **** Felicia is freakin cute,**** Felicia is freakin cute,positive,morning,0-20,Nigeria,206139589,910770.0,226,felicia freakin cute,2,56,3
a38bc3f4f3,awww the wee gril in britains got talent,awww,positive,noon,21-30,North Korea,25778816,120410.0,214,awww wee gril britains talent,2,40,5
5fbebe92e4, I don`t know how to use this,I don`t know how to use this,neutral,night,31-45,North Macedonia,2083374,25220.0,83,know use,1,29,2
482fb09240,I wish the sun would shine. but it won`t,won`t,negative,morning,46-60,Norway,5421241,365000.0,15,wish sun would shine won,0,40,5
f63169de66,"Come on all you lovely fans Number 14 in the Local pop Charts  Let launch an assault on the number 1 slot!!! www,reverbnation.com/suki ...",lovely fans,positive,noon,60-70,Oman,5106626,309500.0,16,come lovely fans number local pop charts let launch assault number slot www reverbnation com suki,2,138,16
59c8ed709d,  true. i think its important 2 be sensitive 2 it when we relate 2 others. empathy. a reminder we cant judge a book by a cover,TRUE,positive,night,70-100,Pakistan,220892340,770880.0,287,true think important sensitive relate others empathy reminder cant judge book cover,2,126,12
1006f5509d," I found it, I added it, but it`s still blocked!","I found it, I added it, but it`s still blocked!",neutral,morning,0-20,Palau,18094,460.0,39,found added still blocked,1,48,4
89e6ec5f28, You`re in Miami right? I don`t see a hand delivery in your near future unfortunately,unfortunately,negative,noon,21-30,Palestine State,5101414,6020.0,847,re miami right see hand delivery near future unfortunately,0,85,9
7257adfa2b,need a camera blower.. my camera censor is dirteeh..,dirteeh..,negative,night,31-45,Panama,4314767,74340.0,58,need camera blower camera censor dirteeh,0,52,6
7945f67ca3,Went to mikey`s cousin`s wedding. His mom caught the bouquet.,Went to mikey`s cousin`s wedding. His mom caught the bouquet.,neutral,morning,46-60,Papua New Guinea,8947024,452860.0,20,went mikey cousin wedding mom caught bouquet,1,61,7
545e12475f, excellent good to see,excellent,positive,noon,60-70,Paraguay,7132538,397300.0,18,excellent good see,2,22,3
08f8640e51,first trip home since diwali. But before that a couple of days in saddi dilli,first trip home since diwali. But before that a couple of days in saddi dilli,neutral,night,70-100,Peru,32971854,1280000.0,26,first trip home since diwali before couple days saddi dilli,1,77,10
499d3f6815," I don`t think any of what i just said it true, i just had a rant about mcfly, i cant belive i did that  i feel ashamed",i feel ashamed,negative,morning,0-20,Philippines,109581078,298170.0,368,think said true rant about mcfly cant belive feel ashamed,0,119,10
298ef613d3, haha you are just as bad as I am.... Well perhaps a little less retarded . I am attempting to knit myself gloves this winter,haha you are just as bad as I am.... Well perhaps a little less retarded,neutral,noon,21-30,Poland,37846611,306000.0,124,haha as bad as well perhaps little less retarded attempting knit gloves winter,1,125,13
6.24E+09,today was the BEST <3 eff yeah i <3 ,today was the BEST <3,positive,night,31-45,Portugal,10196709,91590.0,111,today best eff yeah,2,36,4
bcf82d0251, FRUITY PEBBLES?! What? Over Lucky Charms,FRUITY PEBBLES?! What? Over Lucky Charms,neutral,morning,46-60,Qatar,2881053,11610.0,248,fruity pebbles lucky charms,1,41,4
b7dc3cd50f, nice luke quote  goodluck on the test u have been dreading.,nice luke quote  goodluck on the test u have been dreading.,positive,noon,60-70,Romania,19237691,230170.0,84,nice luke quote goodluck test dreading,2,60,6
83282b999c,"Christa`s Mothers Day card, deep in the build phase.   - Photo: http://bkite.com/07k6e","Christa`s Mothers Day card, deep in the build phase.   - Photo: http://bkite.com/07k6e",neutral,night,70-100,Russia,145934462,9169091.190000035,9,christa mothers day card deep build phase photo,1,86,8
7f1f0b601c,"  I always thought scuba diving would give me a entirely new perspective of the world, but too chicken to do it. can u help?",u help,positive,morning,0-20,Rwanda,12952218,24670.0,525,always thought scuba diving would give entirely new perspective world chicken help,2,124,12
